targetid,ra,dec,split
39627673177162218,187.0405880245962,-4.739918901941753,train
39627673177162892,187.0751318175206,-4.855917843336969,train
39627673181360089,187.4568275438566,-4.647530792646022,train
39627673198136149,188.4046868134893,-4.831869749967533,test
39627673198136201,188.4069690764944,-4.863208112321295,train
39627673198138923,188.5160456886745,-4.706159751698747,train
39627673202327748,188.5309902981829,-4.639416392736623,train
39627673202333362,188.7727856133412,-4.74554862000315,train
39627673206524098,188.8683358837425,-4.641750651653478,test
39627673206524478,188.883810726977,-4.712637434780537,train
39627673206525299,188.9200369027406,-4.8154613375674,train
39627673214913613,189.4287248011442,-4.860589245582347,train
39627673219106069,189.5971175821168,-4.642291312298694,train
39627673223300497,189.8451740646245,-4.867624543165013,train
39627673223301300,189.884918225179,-4.857052404386976,train
39627673231690221,190.3880940474233,-4.823858077739668,train
39627673235884499,190.6384936624076,-4.873892375759389,train
39627673240082299,191.0294533361278,-4.844196439843443,train
39627673248465380,191.3050003756715,-4.692749815699176,test
39627673248468951,191.4781666375974,-4.65887368570275,train
39627673252662854,191.6836126660721,-4.649811827420654,train
39627673252663093,191.6948485607022,-4.707189408093071,train
39627673256857421,191.9571077258267,-4.715463944449625,val
39627673256857713,191.9682182237723,-4.807286567083913,test
39627673261051825,192.2161866119429,-4.773072805869179,train
39627673265246856,192.4903125916458,-4.643625245942028,train
39627673269440779,192.7226899267106,-4.662988956662414,train
39627673273632661,192.8788245355366,-4.710369990037333,train
39627673273633146,192.9063305106023,-4.845107223667252,train
39627673273634177,192.9649584234701,-4.863363507604177,train
39627673282023506,193.481326912771,-4.857880914467783,train
39627673298796892,194.3027599803729,-4.629316888749397,test
39627673298800235,194.4473949458038,-4.738712868138903,train
39627673298801093,194.4870381312909,-4.691911537985108,train
39627673302991903,194.5877269200408,-4.63737770173286,train
39627673302994142,194.7001898604697,-4.79590548513033,train
39627673307187932,194.9349453132728,-4.82066051900583,train
39627673311381499,195.1366054066727,-4.783704469271281,train
39627673315575922,195.3981927293614,-4.745283706070931,train
39627673315576460,195.4249982458637,-4.661098999242523,train
39627673315577956,195.508839441413,-4.719405680576931,train
39627673323965834,195.9506334451167,-4.704890502077918,test
39627673332351203,196.3030705223832,-4.794734318365445,train
39627673336548504,196.7046572815385,-4.69704494903326,train
39627673340741027,196.8639414721197,-4.651836658019807,val
39627673340742328,196.9248654833735,-4.677977877843743,test
39627673340744208,197.0158205084496,-4.772117929249626,train
39627673353327251,197.743549511812,-4.651520830993138,train
39627673357519298,197.8937046928603,-4.636981249331056,test
39627673357523468,198.045585303736,-4.755496380451751,train
39627673361713140,198.1319240727224,-4.788051996771944,val
39627673361714419,198.184382257807,-4.65429745778031,train
39627673370103438,198.7308658844276,-4.689894400969553,train
39627673378493069,199.2834833966451,-4.658334476417632,train
39627673382687627,199.5293127952219,-4.792619513889091,train
39627673395265663,200.0604899684451,-4.700024353405589,train
39627673395270407,200.2933385224129,-4.811696775489898,test
39627673403655384,200.6211994690523,-4.699136828422253,train
39627673412042852,201.0621122367923,-4.864184403803891,train
39627673416241771,201.5528581068989,-4.799411165924013,train
39627673424626691,201.8703664468348,-4.858971853534697,train
39627673424626834,201.8789461741036,-4.750853152147799,val
39627673428823881,202.2938574140177,-4.636511610388461,train
39627673433015396,202.3722620891484,-4.816460213277256,train
39627673441405279,202.9262142757717,-4.633756825320682,train
39627673445600041,203.1840307985808,-4.85937964464169,train
39627673445600237,203.1936459638801,-4.835960723368082,train
39627673449794664,203.4409309345073,-4.777532402224511,train
39627673458181215,203.8703818973146,-4.686662536411164,train
39627673462378284,204.253747558737,-4.857751836347707,train
39627673470766406,204.6888459989513,-4.648224863099219,train
39627673470767661,204.7330526054316,-4.788596321159248,train
39627673474961140,204.9623866460476,-4.757065124289345,val
39627673483347609,205.3998014475233,-4.65071000914695,train
39627673483347736,205.408705931771,-4.85951578970873,train
39627673483348566,205.4533125582155,-4.867358726822333,train
39627673483349862,205.5156870458122,-4.866032928860981,train
39627673483350782,205.5592779665643,-4.856497659676545,val
39627673487543257,205.7048704014829,-4.746397105534412,train
39627673487543795,205.731069854001,-4.796193686708875,train
39627673491739434,206.0240976939884,-4.761557566250684,train
39627673495933128,206.2370562452411,-4.816082535292568,train
39627673504322496,206.7568433646547,-4.712171430715538,train
39627673508512738,206.8613541406733,-4.845802568404707,train
39627673508515112,206.943238853035,-4.725790232671341,val
39627673525291994,207.9565681442784,-4.749055879675942,train
39627673525293586,208.015462092118,-4.677521724277431,train
39627673529485018,208.1553337433538,-4.797272797203783,train
39627673542067694,208.8978748293507,-4.65589214787876,train
39627673542069579,208.9862945778209,-4.792348258558248,train
39627673546264274,209.2648457436573,-4.630763059164613,train
39627673550459344,209.5054462248257,-4.73808788707713,train
39627673567232938,210.3731694174908,-4.703399530720264,train
39627673575626617,211.0685371365367,-4.712798879537991,train
39627673579816956,211.1587299776561,-4.74741954160665,train
39627673584011025,211.399201052887,-4.753943622733089,train
39627673596592285,212.0950693620019,-4.64023286202146,train
39627673596593346,212.1433020175837,-4.813473091074135,val
39627673596593443,212.1471442354491,-4.77101360553401,train
39627673596593452,212.1474530125412,-4.772028423651079,train
39627673600789596,212.4768155680561,-4.857348637203873,train
39627673604980939,212.5973140165385,-4.790750102101846,val
39627673604982760,212.6646727173303,-4.641500033058914,test
39627673613369501,213.0953441874815,-4.659368553290213,train
39627673613374438,213.3098304767541,-4.64008371695449,train
39627673617564290,213.3660348983801,-4.849828841714364,train
39627673617565107,213.3968934317683,-4.731680549199608,train
39627673621759824,213.6777937373071,-4.831673144919663,test
39627673621761664,213.7692507489403,-4.733289699696771,train
39627673630147776,214.1597080713718,-4.625116381104203,train
39627673646925811,215.1738431731558,-4.824427744210792,test
39627673651120204,215.4374541064429,-4.802113081117558,train
39627673651122001,215.5144035988801,-4.781272357447444,train
39627673655316982,215.8096846360953,-4.853282505830828,train
39627673659509446,215.9707285664755,-4.830443277502024,val
39627673663704958,216.2911955262048,-4.644704718558272,val
39627673663706142,216.3462492409886,-4.637300210926599,train
39627673667896117,216.3851422808681,-4.766763699252269,train
39627673667898184,216.4778733574569,-4.711961521072896,val
39627673672090525,216.6418108868505,-4.683761005198892,train
39627673684674233,217.4360171579948,-4.749484486799313,train
39627673701455448,218.59438577496,-4.74600319964123,train
39627673709840231,218.9509168989783,-4.847982337653369,test
39627673718228177,219.4093902067204,-4.712303538015756,train
39627673722426347,219.8148095705629,-4.76781273046645,val
39627673726620117,220.0399874992446,-4.665090210817383,train
39627673726621517,220.0954428137456,-4.726078666269538,train
39627673735007939,220.5311990287325,-4.791661081470928,train
39627673739203592,220.8567561300397,-4.654296190282422,train
39627673747589016,221.1944616667143,-4.690145545612009,train
39627673760174990,222.0754472175425,-4.715878695508128,train
39627673768563284,222.5309384237508,-4.835171585506838,train
39627673768563705,222.5453936307225,-4.827217945383651,train
39627673776950414,222.9711163036092,-4.770719862099707,train
39627673776951187,222.9995108546508,-4.862016155512769,train
39627673785338037,223.4463591310381,-4.74542551716965,train
39627673789535046,223.8147338097434,-4.847032611447472,train
39627673793726305,223.9440654401119,-4.698377087842227,test
39627673802114395,224.4258607835881,-4.707416226810536,train
39627673802118505,224.5714885233623,-4.683170189834704,train
39627673806308488,224.6639519802319,-4.781004178345295,train
39627673806312662,224.8068121667328,-4.841005002207086,test
39627673814700775,225.3145526147295,-4.862678539002931,train
39627673818891907,225.4415314567641,-4.767098403086424,test
39627673823085365,225.6531706802815,-4.654402363910291,train
39627673823085466,225.657219280808,-4.717896639589524,train
39627673831473635,226.1401360272225,-4.684780456527976,train
39627673831479341,226.3095466642415,-4.805993759555389,val
39627673831480056,226.3312466721509,-4.672483020233321,train
39627673839863039,226.6675044606083,-4.802834504889132,val
39627673839865600,226.7431171810331,-4.831760217839769,train
39627673848254572,227.2676007866564,-4.762136980578935,train
39627673856646181,227.8638191762359,-4.747727076518813,train
39627673869222394,228.4015565836402,-4.782071775171323,train
39627673869222654,228.4117645214431,-4.742199265741398,train
39627673877617196,229.1352696628193,-4.841895455498742,train
39627676788459634,42.93372982053756,-4.613063885327307,train
39627676788463495,43.05501516583642,-4.383237286443093,train
39627676792656478,43.26266476036952,-4.505918495217657,train
39627676796848321,43.44038381001965,-4.444879279465288,train
39627676796850794,43.51816897452817,-4.37624184929448,train
39627676796851614,43.54165942260781,-4.416899497944864,train
39627676805234913,43.87811983949781,-4.545031393965776,train
39627676805242282,44.11497172500684,-4.554136730843546,train
39627676809429251,44.12761920018151,-4.482493179911095,train
39627676817819027,44.66594441618323,-4.59591654514034,val
39627676826209232,45.2198471944548,-4.460810387207534,test
39627676830401010,45.40029472914927,-4.506645954129003,val
39627676830401965,45.44558704312171,-4.385673147113391,train
39627676830404882,45.56346553204753,-4.469169684618397,train
39627676834600222,45.85749092909463,-4.46821370128273,train
39627676842987044,46.28412166233816,-4.62331900892198,train
39627676847182296,46.58021494100547,-4.435306283743431,val
39627676847182914,46.60552543762032,-4.505988008201902,train
39627676851372322,46.64127293591911,-4.458503711240759,val
39627676855567501,46.93166630064741,-4.548415385174285,train
39627676859762282,47.21568804953639,-4.496576597656992,train
39627676859763944,47.30144567865751,-4.417392756441079,train
39627676859764504,47.33036699058347,-4.605272205644565,train
39627676868150347,47.69358997330304,-4.552941696617159,train
39627676868151893,47.7693732722074,-4.594641688964034,train
39627676889123125,49.0258489068127,-4.546188725303022,train
39627676893317786,49.25584224104136,-4.525451873309382,train
39627676901707410,49.81073399266099,-4.452717174485882,train
39627676910093707,50.19710970332344,-4.456353193347281,train
39627676918485751,50.83859589132533,-4.40632051451038,train
39627676922679304,51.06492570007848,-4.415700567311876,train
39627676939453130,51.92032978918039,-4.480091736163693,val
39627676943648584,52.21858729024043,-4.537917954555813,train
39627676947841598,52.41466839972504,-4.40435716357203,train
39627676952040467,52.86398146957708,-4.453311120646989,train
39627676960424766,53.18721003710402,-4.55413966485603,val
39627676964619441,53.45368943690765,-4.389376169635145,train
39627676981397083,54.47528364126661,-4.589706438289299,train
39627676998175391,55.53543560895594,-4.595026942106014,train
39627677006566906,56.14821644346092,-4.608791575202601,train
39627677010759476,56.35085148882929,-4.546546170969812,train
39627677035921695,57.67454867419394,-4.542916578783648,train
39627677052705238,58.90451754503349,-4.466986437957917,train
39627677065282570,59.44831343837006,-4.427932619985659,test
39627677069480431,59.85173419092467,-4.604855697695246,train
39627677073674566,60.0870115841537,-4.505804622270964,train
39627677077865419,60.20899495454945,-4.397855214819597,train
39627677094642556,61.21355929339964,-4.496468535911618,train
39627677124002648,62.95705875924079,-4.404181942675977,train
